Man_temp,Man_max,Man_min,Man_dwp,Man_mx_dwp,Man_mi_dwp,Man_pressure,Man_humidity,Man_wind,Man_clouds,Man_temp_1,Man_temp_2,Man_temp_3,Man_max_1,Man_max_2,Man_max_3,Man_min_1,Man_min_2,Man_min_3,Man_dwp_1,Man_dwp_2,Man_dwp_3,Man_mx_dwp_1,Man_mx_dwp_2,Man_mx_dwp_3,Man_mi_dwp_1,Man_mi_dwp_2,Man_mi_dwp_3
25.416666666666668,25.416666666666668,25.416666666666668,18.61666666666667,18.61666666666667,18.61666666666667,1013.625,66.0,6.458333333333333,8.333333333333334,23.958333333333332,25.291666666666668,28.625,23.958333333333332,25.291666666666668,28.625,23.958333333333332,25.291666666666668,28.625,17.233333333333338,18.800000000000008,21.075000000000006,17.233333333333338,18.800000000000008,21.075000000000006,17.233333333333338,18.800000000000008,21.075000000000006
32.125,32.125,32.125,21.175000000000004,21.175000000000004,21.175000000000004,1006.0,45.25,6.083333333333333,2.5,25.416666666666668,23.958333333333332,25.291666666666668,25.416666666666668,23.958333333333332,25.291666666666668,25.416666666666668,23.958333333333332,25.291666666666668,18.61666666666667,17.233333333333338,18.800000000000008,18.61666666666667,17.233333333333338,18.800000000000008,18.61666666666667,17.233333333333338,18.800000000000008
22.875,22.875,22.875,16.041666666666668,16.041666666666668,16.041666666666668,1011.5,65.83333333333333,7.291666666666667,52.916666666666664,32.125,25.416666666666668,23.958333333333332,32.125,25.416666666666668,23.958333333333332,32.125,25.416666666666668,23.958333333333332,21.175000000000004,18.61666666666667,17.233333333333338,21.175000000000004,18.61666666666667,17.233333333333338,21.175000000000004,18.61666666666667,17.233333333333338
22.625,22.625,22.625,14.858333333333333,14.858333333333333,14.858333333333333,1009.0,61.166666666666664,6.208333333333333,74.16666666666667,22.875,32.125,25.416666666666668,22.875,32.125,25.416666666666668,22.875,32.125,25.416666666666668,16.041666666666668,21.175000000000004,18.61666666666667,16.041666666666668,21.175000000000004,18.61666666666667,16.041666666666668,21.175000000000004,18.61666666666667
24.375,24.375,24.375,18.141666666666673,18.141666666666673,18.141666666666673,999.9583333333334,68.83333333333333,8.166666666666666,54.75,22.625,22.875,32.125,22.625,22.875,32.125,22.625,22.875,32.125,14.858333333333333,16.041666666666668,21.175000000000004,14.858333333333333,16.041666666666668,21.175000000000004,14.858333333333333,16.041666666666668,21.175000000000004
21.916666666666668,21.916666666666668,21.916666666666668,14.183333333333337,14.183333333333337,14.183333333333337,1014.5,61.333333333333336,5.583333333333333,21.25,24.375,22.625,22.875,24.375,22.625,22.875,24.375,22.625,22.875,18.141666666666673,14.858333333333333,16.041666666666668,18.141666666666673,14.858333333333333,16.041666666666668,18.141666666666673,14.858333333333333,16.041666666666668
24.125,24.125,24.125,16.716666666666672,16.716666666666672,16.716666666666672,1014.5,62.958333333333336,6.125,23.958333333333332,21.916666666666668,24.375,22.625,21.916666666666668,24.375,22.625,21.916666666666668,24.375,22.625,14.183333333333337,18.141666666666673,14.858333333333333,14.183333333333337,18.141666666666673,14.858333333333333,14.183333333333337,18.141666666666673,14.858333333333333
28.166666666666668,28.166666666666668,28.166666666666668,18.724999999999998,18.724999999999998,18.724999999999998,1007.7916666666666,52.791666666666664,8.083333333333334,0.5,24.125,21.916666666666668,24.375,24.125,21.916666666666668,24.375,24.125,21.916666666666668,24.375,16.716666666666672,14.183333333333337,18.141666666666673,16.716666666666672,14.183333333333337,18.141666666666673,16.716666666666672,14.183333333333337,18.141666666666673
25.125,25.125,25.125,19.558333333333337,19.558333333333337,19.558333333333337,1016.625,72.16666666666667,7.041666666666667,72.16666666666667,28.166666666666668,24.125,21.916666666666668,28.166666666666668,24.125,21.916666666666668,28.166666666666668,24.125,21.916666666666668,18.724999999999998,16.716666666666672,14.183333333333337,18.724999999999998,16.716666666666672,14.183333333333337,18.724999999999998,16.716666666666672,14.183333333333337
21.0,21.0,21.0,18.950000000000006,18.950000000000006,18.950000000000006,1020.9583333333334,89.75,1.625,83.08333333333333,25.125,28.166666666666668,24.125,25.125,28.166666666666668,24.125,25.125,28.166666666666668,24.125,19.558333333333337,18.724999999999998,16.716666666666672,19.558333333333337,18.724999999999998,16.716666666666672,19.558333333333337,18.724999999999998,16.716666666666672
21.791666666666668,21.791666666666668,21.791666666666668,18.066666666666666,18.066666666666666,18.066666666666666,1015.875,81.375,7.0,75.625,21.0,25.125,28.166666666666668,21.0,25.125,28.166666666666668,21.0,25.125,28.166666666666668,18.950000000000006,19.558333333333337,18.724999999999998,18.950000000000006,19.558333333333337,18.724999999999998,18.950000000000006,19.558333333333337,18.724999999999998
23.958333333333332,23.958333333333332,23.958333333333332,18.191666666666674,18.191666666666674,18.191666666666674,1015.875,71.16666666666667,4.583333333333333,33.125,21.791666666666668,21.0,25.125,21.791666666666668,21.0,25.125,21.791666666666668,21.0,25.125,18.066666666666666,18.950000000000006,19.558333333333337,18.066666666666666,18.950000000000006,19.558333333333337,18.066666666666666,18.950000000000006,19.558333333333337
26.541666666666668,26.541666666666668,26.541666666666668,20.316666666666677,20.316666666666677,20.316666666666677,1013.0,68.875,7.208333333333333,33.541666666666664,23.958333333333332,21.791666666666668,21.0,23.958333333333332,21.791666666666668,21.0,23.958333333333332,21.791666666666668,21.0,18.191666666666674,18.066666666666666,18.950000000000006,18.191666666666674,18.066666666666666,18.950000000000006,18.191666666666674,18.066666666666666,18.950000000000006
24.875,24.875,24.875,21.158333333333342,21.158333333333342,21.158333333333342,1013.9166666666666,81.41666666666667,4.625,49.375,26.541666666666668,23.958333333333332,21.791666666666668,26.541666666666668,23.958333333333332,21.791666666666668,26.541666666666668,23.958333333333332,21.791666666666668,20.316666666666677,18.191666666666674,18.066666666666666,20.316666666666677,18.191666666666674,18.066666666666666,20.316666666666677,18.191666666666674,18.066666666666666
29.375,29.375,29.375,21.350000000000005,21.350000000000005,21.350000000000005,1006.875,59.875,6.375,11.458333333333334,24.875,26.541666666666668,23.958333333333332,24.875,26.541666666666668,23.958333333333332,24.875,26.541666666666668,23.958333333333332,21.158333333333342,20.316666666666677,18.191666666666674,21.158333333333342,20.316666666666677,18.191666666666674,21.158333333333342,20.316666666666677,18.191666666666674
23.666666666666668,23.666666666666668,23.666666666666668,19.950000000000006,19.950000000000006,19.950000000000006,1012.6666666666666,81.41666666666667,8.166666666666666,69.58333333333333,29.375,24.875,26.541666666666668,29.375,24.875,26.541666666666668,29.375,24.875,26.541666666666668,21.350000000000005,21.158333333333342,20.316666666666677,21.350000000000005,21.158333333333342,20.316666666666677,21.350000000000005,21.158333333333342,20.316666666666677
22.125,22.125,22.125,19.950000000000006,19.950000000000006,19.950000000000006,1011.9583333333334,89.125,4.625,64.5,23.666666666666668,29.375,24.875,23.666666666666668,29.375,24.875,23.666666666666668,29.375,24.875,19.950000000000006,21.350000000000005,21.158333333333342,19.950000000000006,21.350000000000005,21.158333333333342,19.950000000000006,21.350000000000005,21.158333333333342
23.25,23.25,23.25,16.958333333333343,16.958333333333343,16.958333333333343,1014.625,68.54166666666667,5.291666666666667,75.0,22.125,23.666666666666668,29.375,22.125,23.666666666666668,29.375,22.125,23.666666666666668,29.375,19.950000000000006,19.950000000000006,21.350000000000005,19.950000000000006,19.950000000000006,21.350000000000005,19.950000000000006,19.950000000000006,21.350000000000005
25.166666666666668,25.166666666666668,25.166666666666668,20.80833333333334,20.80833333333334,20.80833333333334,1013.5416666666666,78.20833333333333,3.3333333333333335,70.625,23.25,22.125,23.666666666666668,23.25,22.125,23.666666666666668,23.25,22.125,23.666666666666668,16.958333333333343,19.950000000000006,19.950000000000006,16.958333333333343,19.950000000000006,19.950000000000006,16.958333333333343,19.950000000000006,19.950000000000006
29.083333333333332,29.083333333333332,29.083333333333332,20.949999999999996,20.949999999999996,20.949999999999996,1009.5416666666666,59.333333333333336,4.916666666666667,20.833333333333332,25.166666666666668,23.25,22.125,25.166666666666668,23.25,22.125,25.166666666666668,23.25,22.125,20.80833333333334,16.958333333333343,19.950000000000006,20.80833333333334,16.958333333333343,19.950000000000006,20.80833333333334,16.958333333333343,19.950000000000006
31.0,31.0,31.0,21.72500000000001,21.72500000000001,21.72500000000001,1008.5,53.625,4.958333333333333,5.666666666666667,29.083333333333332,25.166666666666668,23.25,29.083333333333332,25.166666666666668,23.25,29.083333333333332,25.166666666666668,23.25,20.949999999999996,20.80833333333334,16.958333333333343,20.949999999999996,20.80833333333334,16.958333333333343,20.949999999999996,20.80833333333334,16.958333333333343
24.666666666666668,24.666666666666668,24.666666666666668,22.233333333333334,22.233333333333334,22.233333333333334,1013.2916666666666,87.83333333333333,8.875,54.166666666666664,31.0,29.083333333333332,25.166666666666668,31.0,29.083333333333332,25.166666666666668,31.0,29.083333333333332,25.166666666666668,21.72500000000001,20.949999999999996,20.80833333333334,21.72500000000001,20.949999999999996,20.80833333333334,21.72500000000001,20.949999999999996,20.80833333333334
22.583333333333332,22.583333333333332,22.583333333333332,20.300000000000008,20.300000000000008,20.300000000000008,1019.4166666666666,88.58333333333333,7.416666666666667,67.70833333333333,24.666666666666668,31.0,29.083333333333332,24.666666666666668,31.0,29.083333333333332,24.666666666666668,31.0,29.083333333333332,22.233333333333334,21.72500000000001,20.949999999999996,22.233333333333334,21.72500000000001,20.949999999999996,22.233333333333334,21.72500000000001,20.949999999999996
24.458333333333332,24.458333333333332,24.458333333333332,20.47500000000001,20.47500000000001,20.47500000000001,1020.375,80.08333333333333,6.333333333333333,60.0,22.583333333333332,24.666666666666668,31.0,22.583333333333332,24.666666666666668,31.0,22.583333333333332,24.666666666666668,31.0,20.300000000000008,22.233333333333334,21.72500000000001,20.300000000000008,22.233333333333334,21.72500000000001,20.300000000000008,22.233333333333334,21.72500000000001
27.208333333333332,27.208333333333332,27.208333333333332,20.250000000000004,20.250000000000004,20.250000000000004,1011.25,65.20833333333333,5.958333333333333,4.166666666666667,24.458333333333332,22.583333333333332,24.666666666666668,24.458333333333332,22.583333333333332,24.666666666666668,24.458333333333332,22.583333333333332,24.666666666666668,20.47500000000001,20.300000000000008,22.233333333333334,20.47500000000001,20.300000000000008,22.233333333333334,20.47500000000001,20.300000000000008,22.233333333333334
29.458333333333332,29.458333333333332,29.458333333333332,23.13333333333334,23.13333333333334,23.13333333333334,1007.0833333333334,68.375,5.583333333333333,41.666666666666664,27.208333333333332,24.458333333333332,22.583333333333332,27.208333333333332,24.458333333333332,22.583333333333332,27.208333333333332,24.458333333333332,22.583333333333332,20.250000000000004,20.47500000000001,20.300000000000008,20.250000000000004,20.47500000000001,20.300000000000008,20.250000000000004,20.47500000000001,20.300000000000008
29.0,29.0,29.0,23.058333333333348,23.058333333333348,23.058333333333348,1002.1666666666666,70.29166666666667,5.916666666666667,34.791666666666664,29.458333333333332,27.208333333333332,24.458333333333332,29.458333333333332,27.208333333333332,24.458333333333332,29.458333333333332,27.208333333333332,24.458333333333332,23.13333333333334,20.250000000000004,20.47500000000001,23.13333333333334,20.250000000000004,20.47500000000001,23.13333333333334,20.250000000000004,20.47500000000001
21.833333333333332,21.833333333333332,21.833333333333332,15.45833333333333,15.45833333333333,15.45833333333333,1003.5416666666666,68.125,6.708333333333333,47.916666666666664,29.0,29.458333333333332,27.208333333333332,29.0,29.458333333333332,27.208333333333332,29.0,29.458333333333332,27.208333333333332,23.058333333333348,23.13333333333334,20.250000000000004,23.058333333333348,23.13333333333334,20.250000000000004,23.058333333333348,23.13333333333334,20.250000000000004
22.772727272727273,22.772727272727273,22.772727272727273,13.099999999999996,13.099999999999996,13.099999999999996,1009.8636363636364,51.63636363636363,5.136363636363637,39.77272727272727,21.833333333333332,29.0,29.458333333333332,21.833333333333332,29.0,29.458333333333332,21.833333333333332,29.0,29.458333333333332,15.45833333333333,23.058333333333348,23.13333333333334,15.45833333333333,23.058333333333348,23.13333333333334,15.45833333333333,23.058333333333348,23.13333333333334
20.0,20.0,20.0,17.51764705882353,17.51764705882353,17.51764705882353,1023.7647058823529,87.58823529411765,1.8823529411764706,50.588235294117645,22.772727272727273,21.833333333333332,29.0,22.772727272727273,21.833333333333332,29.0,22.772727272727273,21.833333333333332,29.0,13.099999999999996,15.45833333333333,23.058333333333348,13.099999999999996,15.45833333333333,23.058333333333348,13.099999999999996,15.45833333333333,23.058333333333348
22.041666666666668,22.041666666666668,22.041666666666668,19.00833333333333,19.00833333333333,19.00833333333333,1020.5416666666666,84.83333333333333,1.375,13.0,20.0,22.772727272727273,21.833333333333332,20.0,22.772727272727273,21.833333333333332,20.0,22.772727272727273,21.833333333333332,17.51764705882353,13.099999999999996,15.45833333333333,17.51764705882353,13.099999999999996,15.45833333333333,17.51764705882353,13.099999999999996,15.45833333333333
24.875,24.875,24.875,20.175000000000008,20.175000000000008,20.175000000000008,1017.9166666666666,76.5,1.7916666666666667,12.5,22.041666666666668,20.0,22.772727272727273,22.041666666666668,20.0,22.772727272727273,22.041666666666668,20.0,22.772727272727273,19.00833333333333,17.51764705882353,13.099999999999996,19.00833333333333,17.51764705882353,13.099999999999996,19.00833333333333,17.51764705882353,13.099999999999996
24.541666666666668,24.541666666666668,24.541666666666668,21.774999999999995,21.774999999999995,21.774999999999995,1015.0,86.16666666666667,1.875,8.5,24.875,22.041666666666668,20.0,24.875,22.041666666666668,20.0,24.875,22.041666666666668,20.0,20.175000000000008,19.00833333333333,17.51764705882353,20.175000000000008,19.00833333333333,17.51764705882353,20.175000000000008,19.00833333333333,17.51764705882353
23.375,23.375,23.375,20.133333333333333,20.133333333333333,20.133333333333333,1013.9166666666666,83.79166666666667,1.6666666666666667,39.666666666666664,24.541666666666668,24.875,22.041666666666668,24.541666666666668,24.875,22.041666666666668,24.541666666666668,24.875,22.041666666666668,21.774999999999995,20.175000000000008,19.00833333333333,21.774999999999995,20.175000000000008,19.00833333333333,21.774999999999995,20.175000000000008,19.00833333333333
19.458333333333332,19.458333333333332,19.458333333333332,16.725,16.725,16.725,1015.875,86.33333333333333,1.875,61.166666666666664,23.375,24.541666666666668,24.875,23.375,24.541666666666668,24.875,23.375,24.541666666666668,24.875,20.133333333333333,21.774999999999995,20.175000000000008,20.133333333333333,21.774999999999995,20.175000000000008,20.133333333333333,21.774999999999995,20.175000000000008
19.25,19.25,19.25,14.916666666666663,14.916666666666663,14.916666666666663,1022.2083333333334,78.33333333333333,1.9583333333333333,0.0,19.458333333333332,23.375,24.541666666666668,19.458333333333332,23.375,24.541666666666668,19.458333333333332,23.375,24.541666666666668,16.725,20.133333333333333,21.774999999999995,16.725,20.133333333333333,21.774999999999995,16.725,20.133333333333333,21.774999999999995
23.444444444444443,23.444444444444443,23.444444444444443,16.18888888888889,16.18888888888889,16.18888888888889,1022.9444444444445,63.72222222222222,2.5,4.444444444444445,19.25,19.458333333333332,23.375,19.25,19.458333333333332,23.375,19.25,19.458333333333332,23.375,14.916666666666663,16.725,20.133333333333333,14.916666666666663,16.725,20.133333333333333,14.916666666666663,16.725,20.133333333333333
25.291666666666668,25.291666666666668,25.291666666666668,17.275000000000002,17.275000000000002,17.275000000000002,1018.2083333333334,59.916666666666664,7.958333333333333,5.833333333333333,23.444444444444443,19.25,19.458333333333332,23.444444444444443,19.25,19.458333333333332,23.444444444444443,19.25,19.458333333333332,16.18888888888889,14.916666666666663,16.725,16.18888888888889,14.916666666666663,16.725,16.18888888888889,14.916666666666663,16.725
24.916666666666668,24.916666666666668,24.916666666666668,18.316666666666674,18.316666666666674,18.316666666666674,1017.5833333333334,67.0,6.708333333333333,13.541666666666666,25.291666666666668,23.444444444444443,19.25,25.291666666666668,23.444444444444443,19.25,25.291666666666668,23.444444444444443,19.25,17.275000000000002,16.18888888888889,14.916666666666663,17.275000000000002,16.18888888888889,14.916666666666663,17.275000000000002,16.18888888888889,14.916666666666663
21.666666666666668,21.666666666666668,21.666666666666668,18.816666666666674,18.816666666666674,18.816666666666674,1018.8333333333334,85.75,7.166666666666667,68.95833333333333,24.916666666666668,25.291666666666668,23.444444444444443,24.916666666666668,25.291666666666668,23.444444444444443,24.916666666666668,25.291666666666668,23.444444444444443,18.316666666666674,17.275000000000002,16.18888888888889,18.316666666666674,17.275000000000002,16.18888888888889,18.316666666666674,17.275000000000002,16.18888888888889
19.875,19.875,19.875,17.016666666666666,17.016666666666666,17.016666666666666,1019.9166666666666,85.70833333333333,7.416666666666667,73.54166666666667,21.666666666666668,24.916666666666668,25.291666666666668,21.666666666666668,24.916666666666668,25.291666666666668,21.666666666666668,24.916666666666668,25.291666666666668,18.816666666666674,18.316666666666674,17.275000000000002,18.816666666666674,18.316666666666674,17.275000000000002,18.816666666666674,18.316666666666674,17.275000000000002
21.583333333333332,21.583333333333332,21.583333333333332,16.5,16.5,16.5,1021.8333333333334,74.58333333333333,7.25,72.70833333333333,19.875,21.666666666666668,24.916666666666668,19.875,21.666666666666668,24.916666666666668,19.875,21.666666666666668,24.916666666666668,17.016666666666666,18.816666666666674,18.316666666666674,17.016666666666666,18.816666666666674,18.316666666666674,17.016666666666666,18.816666666666674,18.316666666666674
22.916666666666668,22.916666666666668,22.916666666666668,18.08333333333334,18.08333333333334,18.08333333333334,1022.25,75.83333333333333,5.666666666666667,50.416666666666664,21.583333333333332,19.875,21.666666666666668,21.583333333333332,19.875,21.666666666666668,21.583333333333332,19.875,21.666666666666668,16.5,17.016666666666666,18.816666666666674,16.5,17.016666666666666,18.816666666666674,16.5,17.016666666666666,18.816666666666674
23.791666666666668,23.791666666666668,23.791666666666668,19.283333333333342,19.283333333333342,19.283333333333342,1020.9166666666666,77.45833333333333,5.666666666666667,47.291666666666664,22.916666666666668,21.583333333333332,19.875,22.916666666666668,21.583333333333332,19.875,22.916666666666668,21.583333333333332,19.875,18.08333333333334,16.5,17.016666666666666,18.08333333333334,16.5,17.016666666666666,18.08333333333334,16.5,17.016666666666666
22.041666666666668,22.041666666666668,22.041666666666668,20.05833333333334,20.05833333333334,20.05833333333334,1018.375,90.08333333333333,3.7083333333333335,69.16666666666667,23.791666666666668,22.916666666666668,21.583333333333332,23.791666666666668,22.916666666666668,21.583333333333332,23.791666666666668,22.916666666666668,21.583333333333332,19.283333333333342,18.08333333333334,16.5,19.283333333333342,18.08333333333334,16.5,19.283333333333342,18.08333333333334,16.5
22.958333333333332,22.958333333333332,22.958333333333332,20.041666666666668,20.041666666666668,20.041666666666668,1015.875,85.41666666666667,4.041666666666667,64.79166666666667,22.041666666666668,23.791666666666668,22.916666666666668,22.041666666666668,23.791666666666668,22.916666666666668,22.041666666666668,23.791666666666668,22.916666666666668,20.05833333333334,19.283333333333342,18.08333333333334,20.05833333333334,19.283333333333342,18.08333333333334,20.05833333333334,19.283333333333342,18.08333333333334
22.291666666666668,22.291666666666668,22.291666666666668,20.09166666666668,20.09166666666668,20.09166666666668,1015.6666666666666,89.0,5.958333333333333,74.79166666666667,22.958333333333332,22.041666666666668,23.791666666666668,22.958333333333332,22.041666666666668,23.791666666666668,22.958333333333332,22.041666666666668,23.791666666666668,20.041666666666668,20.05833333333334,19.283333333333342,20.041666666666668,20.05833333333334,19.283333333333342,20.041666666666668,20.05833333333334,19.283333333333342
21.333333333333332,21.333333333333332,21.333333333333332,18.29166666666666,18.29166666666666,18.29166666666666,1011.125,84.79166666666667,7.375,75.625,22.291666666666668,22.958333333333332,22.041666666666668,22.291666666666668,22.958333333333332,22.041666666666668,22.291666666666668,22.958333333333332,22.041666666666668,20.09166666666668,20.041666666666668,20.05833333333334,20.09166666666668,20.041666666666668,20.05833333333334,20.09166666666668,20.041666666666668,20.05833333333334
21.583333333333332,21.583333333333332,21.583333333333332,16.93333333333334,16.93333333333334,16.93333333333334,1009.9583333333334,76.75,9.333333333333334,73.54166666666667,21.333333333333332,22.291666666666668,22.958333333333332,21.333333333333332,22.291666666666668,22.958333333333332,21.333333333333332,22.291666666666668,22.958333333333332,18.29166666666666,20.09166666666668,20.041666666666668,18.29166666666666,20.09166666666668,20.041666666666668,18.29166666666666,20.09166666666668,20.041666666666668
21.208333333333332,21.208333333333332,21.208333333333332,15.475000000000001,15.475000000000001,15.475000000000001,1014.6666666666666,71.33333333333333,10.75,53.541666666666664,21.583333333333332,21.333333333333332,22.291666666666668,21.583333333333332,21.333333333333332,22.291666666666668,21.583333333333332,21.333333333333332,22.291666666666668,16.93333333333334,18.29166666666666,20.09166666666668,16.93333333333334,18.29166666666666,20.09166666666668,16.93333333333334,18.29166666666666,20.09166666666668
19.541666666666668,19.541666666666668,19.541666666666668,15.491666666666662,15.491666666666662,15.491666666666662,1017.7083333333334,79.75,8.208333333333334,70.625,21.208333333333332,21.583333333333332,21.333333333333332,21.208333333333332,21.583333333333332,21.333333333333332,21.208333333333332,21.583333333333332,21.333333333333332,15.475000000000001,16.93333333333334,18.29166666666666,15.475000000000001,16.93333333333334,18.29166666666666,15.475000000000001,16.93333333333334,18.29166666666666
20.708333333333332,20.708333333333332,20.708333333333332,14.116666666666669,14.116666666666669,14.116666666666669,1017.0,67.04166666666667,6.291666666666667,73.54166666666667,19.541666666666668,21.208333333333332,21.583333333333332,19.541666666666668,21.208333333333332,21.583333333333332,19.541666666666668,21.208333333333332,21.583333333333332,15.491666666666662,15.475000000000001,16.93333333333334,15.491666666666662,15.475000000000001,16.93333333333334,15.491666666666662,15.475000000000001,16.93333333333334
20.708333333333332,20.708333333333332,20.708333333333332,15.225000000000001,15.225000000000001,15.225000000000001,1015.3333333333334,72.58333333333333,6.208333333333333,67.70833333333333,20.708333333333332,19.541666666666668,21.208333333333332,20.708333333333332,19.541666666666668,21.208333333333332,20.708333333333332,19.541666666666668,21.208333333333332,14.116666666666669,15.491666666666662,15.475000000000001,14.116666666666669,15.491666666666662,15.475000000000001,14.116666666666669,15.491666666666662,15.475000000000001
20.25,20.25,20.25,14.949999999999996,14.949999999999996,14.949999999999996,1013.875,73.5,6.0,53.541666666666664,20.708333333333332,20.708333333333332,19.541666666666668,20.708333333333332,20.708333333333332,19.541666666666668,20.708333333333332,20.708333333333332,19.541666666666668,15.225000000000001,14.116666666666669,15.491666666666662,15.225000000000001,14.116666666666669,15.491666666666662,15.225000000000001,14.116666666666669,15.491666666666662
21.125,21.125,21.125,14.899999999999997,14.899999999999997,14.899999999999997,1011.4583333333334,68.875,3.375,8.958333333333334,20.25,20.708333333333332,20.708333333333332,20.25,20.708333333333332,20.708333333333332,20.25,20.708333333333332,20.708333333333332,14.949999999999996,15.225000000000001,14.116666666666669,14.949999999999996,15.225000000000001,14.116666666666669,14.949999999999996,15.225000000000001,14.116666666666669
