Date,Kyo_temp,Kyo_max,Kyo_min,Kyo_dwp,Kyo_mx_dwp,Kyo_mi_dwp,Kyo_pressure,Kyo_humidity,Kyo_wind,Kyo_clouds,Man_temp,Man_max,Man_min,Man_dwp,Man_mx_dwp,Man_mi_dwp,Man_pressure,Man_humidity,Man_wind,Man_clouds,Kyo_temp_1,Kyo_temp_2,Kyo_temp_3,Kyo_max_1,Kyo_max_2,Kyo_max_3,Kyo_min_1,Kyo_min_2,Kyo_min_3,Kyo_dwp_1,Kyo_dwp_2,Kyo_dwp_3,Kyo_mx_dwp_1,Kyo_mx_dwp_2,Kyo_mx_dwp_3,Kyo_mi_dwp_1,Kyo_mi_dwp_2,Kyo_mi_dwp_3,Kyo_pressure_1,Kyo_pressure_2,Kyo_pressure_3,Kyo_humidity_1,Kyo_humidity_2,Kyo_humidity_3,Kyo_wind_1,Kyo_wind_2,Kyo_wind_3,Kyo_clouds_1,Kyo_clouds_2,Kyo_clouds_3,Man_temp_1,Man_temp_2,Man_temp_3,Man_max_1,Man_max_2,Man_max_3,Man_min_1,Man_min_2,Man_min_3,Man_dwp_1,Man_dwp_2,Man_dwp_3,Man_mx_dwp_1,Man_mx_dwp_2,Man_mx_dwp_3,Man_mi_dwp_1,Man_mi_dwp_2,Man_mi_dwp_3,Man_pressure_1,Man_pressure_2,Man_pressure_3,Man_humidity_1,Man_humidity_2,Man_humidity_3,Man_wind_1,Man_wind_2,Man_wind_3,Man_clouds_1,Man_clouds_2,Man_clouds_3
2017-08-13,26.708333333333332,27.333333333333332,26.0,19.616666666666667,20.241666666666667,18.908333333333335,1005.5416666666666,64.54166666666667,2.375,50.416666666666664,12.333333333333334,14.583333333333334,10.291666666666666,5.916666666666665,8.166666666666664,3.8750000000000004,1020.3333333333334,67.91666666666667,2.9583333333333335,5.625,27.208333333333332,28.958333333333332,29.125,27.583333333333332,29.541666666666668,29.75,26.791666666666668,28.166666666666668,28.25,19.908333333333335,22.46666666666667,23.216666666666672,20.283333333333335,23.05,23.841666666666672,19.49166666666667,21.675,22.341666666666672,1005.0833333333334,1000.75,997.75,63.5,67.54166666666667,70.45833333333333,3.625,2.0833333333333335,2.375,42.375,45.291666666666664,52.791666666666664,14.291666666666666,16.0,17.958333333333332,16.0,17.791666666666668,19.458333333333332,12.833333333333334,14.375,16.875,3.783333333333333,5.416666666666667,4.983333333333333,5.491666666666667,7.208333333333335,6.483333333333333,2.3249999999999997,3.7916666666666674,3.900000000000001,1019.25,1014.8333333333334,1012.2916666666666,47.458333333333336,47.083333333333336,35.125,4.875,5.125,4.458333333333333,0.8333333333333334,0.0,0.0
2017-08-14,26.666666666666668,27.041666666666668,26.208333333333332,20.558333333333337,20.933333333333337,20.100000000000005,1003.9166666666666,69.45833333333333,1.9166666666666667,80.45833333333333,14.25,16.583333333333332,12.458333333333334,4.2,6.533333333333332,2.4083333333333337,1015.0833333333334,49.75,3.375,0.0,26.708333333333332,27.208333333333332,28.958333333333332,27.333333333333332,27.583333333333332,29.541666666666668,26.0,26.791666666666668,28.166666666666668,19.616666666666667,19.908333333333335,22.46666666666667,20.241666666666667,20.283333333333335,23.05,18.908333333333335,19.49166666666667,21.675,1005.5416666666666,1005.0833333333334,1000.75,64.54166666666667,63.5,67.54166666666667,2.375,3.625,2.0833333333333335,50.416666666666664,42.375,45.291666666666664,12.333333333333334,14.291666666666666,16.0,14.583333333333334,16.0,17.791666666666668,10.291666666666666,12.833333333333334,14.375,5.916666666666665,3.783333333333333,5.416666666666667,8.166666666666664,5.491666666666667,7.208333333333335,3.8750000000000004,2.3249999999999997,3.7916666666666674,1020.3333333333334,1019.25,1014.8333333333334,67.91666666666667,47.458333333333336,47.083333333333336,2.9583333333333335,4.875,5.125,5.625,0.8333333333333334,0.0
2017-08-15,25.791666666666668,26.208333333333332,25.416666666666668,23.358333333333334,23.775000000000002,22.983333333333334,1000.7916666666666,87.83333333333333,1.625,77.79166666666667,18.291666666666668,20.0,16.833333333333332,7.075,8.783333333333333,5.616666666666667,1004.2916666666666,43.916666666666664,5.291666666666667,13.25,26.666666666666668,26.708333333333332,27.208333333333332,27.041666666666668,27.333333333333332,27.583333333333332,26.208333333333332,26.0,26.791666666666668,20.558333333333337,19.616666666666667,19.908333333333335,20.933333333333337,20.241666666666667,20.283333333333335,20.100000000000005,18.908333333333335,19.49166666666667,1003.9166666666666,1005.5416666666666,1005.0833333333334,69.45833333333333,64.54166666666667,63.5,1.9166666666666667,2.375,3.625,80.45833333333333,50.416666666666664,42.375,14.25,12.333333333333334,14.291666666666666,16.583333333333332,14.583333333333334,16.0,12.458333333333334,10.291666666666666,12.833333333333334,4.2,5.916666666666665,3.783333333333333,6.533333333333332,8.166666666666664,5.491666666666667,2.4083333333333337,3.8750000000000004,2.3249999999999997,1015.0833333333334,1020.3333333333334,1019.25,49.75,67.91666666666667,47.458333333333336,3.375,2.9583333333333335,4.875,0.0,5.625,0.8333333333333334
2017-08-16,26.869565217391305,27.17391304347826,26.565217391304348,22.48695652173914,22.791304347826095,22.182608695652185,1002.0434782608696,78.08695652173913,1.4782608695652173,74.95652173913044,15.652173913043478,16.52173913043478,15.043478260869565,5.113043478260869,5.982608695652174,4.504347826086956,1006.3478260869565,47.30434782608695,6.565217391304348,4.3478260869565215,25.791666666666668,26.666666666666668,26.708333333333332,26.208333333333332,27.041666666666668,27.333333333333332,25.416666666666668,26.208333333333332,26.0,23.358333333333334,20.558333333333337,19.616666666666667,23.775000000000002,20.933333333333337,20.241666666666667,22.983333333333334,20.100000000000005,18.908333333333335,1000.7916666666666,1003.9166666666666,1005.5416666666666,87.83333333333333,69.45833333333333,64.54166666666667,1.625,1.9166666666666667,2.375,77.79166666666667,80.45833333333333,50.416666666666664,18.291666666666668,14.25,12.333333333333334,20.0,16.583333333333332,14.583333333333334,16.833333333333332,12.458333333333334,10.291666666666666,7.075,4.2,5.916666666666665,8.783333333333333,6.533333333333332,8.166666666666664,5.616666666666667,2.4083333333333337,3.8750000000000004,1004.2916666666666,1015.0833333333334,1020.3333333333334,43.916666666666664,49.75,67.91666666666667,5.291666666666667,3.375,2.9583333333333335,13.25,0.0,5.625
2017-08-17,27.375,27.958333333333332,26.5,22.783333333333335,23.36666666666667,21.90833333333333,1005.7083333333334,77.04166666666667,2.1666666666666665,60.5,17.041666666666668,17.875,16.666666666666668,5.325,6.158333333333335,4.95,1006.75,41.416666666666664,8.875,0.0,26.869565217391305,25.791666666666668,26.666666666666668,27.17391304347826,26.208333333333332,27.041666666666668,26.565217391304348,25.416666666666668,26.208333333333332,22.48695652173914,23.358333333333334,20.558333333333337,22.791304347826095,23.775000000000002,20.933333333333337,22.182608695652185,22.983333333333334,20.100000000000005,1002.0434782608696,1000.7916666666666,1003.9166666666666,78.08695652173913,87.83333333333333,69.45833333333333,1.4782608695652173,1.625,1.9166666666666667,74.95652173913044,77.79166666666667,80.45833333333333,15.652173913043478,18.291666666666668,14.25,16.52173913043478,20.0,16.583333333333332,15.043478260869565,16.833333333333332,12.458333333333334,5.113043478260869,7.075,4.2,5.982608695652174,8.783333333333333,6.533333333333332,4.504347826086956,5.616666666666667,2.4083333333333337,1006.3478260869565,1004.2916666666666,1015.0833333333334,47.30434782608695,43.916666666666664,49.75,6.565217391304348,5.291666666666667,3.375,4.3478260869565215,13.25,0.0
2017-08-18,27.25,27.708333333333332,26.458333333333332,22.36666666666667,22.825000000000003,21.575000000000006,1007.75,75.58333333333333,1.8333333333333333,54.333333333333336,11.5,12.583333333333334,11.083333333333334,2.4250000000000003,3.5083333333333333,2.0083333333333333,1010.625,54.625,9.916666666666666,5.0,27.375,26.869565217391305,25.791666666666668,27.958333333333332,27.17391304347826,26.208333333333332,26.5,26.565217391304348,25.416666666666668,22.783333333333335,22.48695652173914,23.358333333333334,23.36666666666667,22.791304347826095,23.775000000000002,21.90833333333333,22.182608695652185,22.983333333333334,1005.7083333333334,1002.0434782608696,1000.7916666666666,77.04166666666667,78.08695652173913,87.83333333333333,2.1666666666666665,1.4782608695652173,1.625,60.5,74.95652173913044,77.79166666666667,17.041666666666668,15.652173913043478,18.291666666666668,17.875,16.52173913043478,20.0,16.666666666666668,15.043478260869565,16.833333333333332,5.325,5.113043478260869,7.075,6.158333333333335,5.982608695652174,8.783333333333333,4.95,4.504347826086956,5.616666666666667,1006.75,1006.3478260869565,1004.2916666666666,41.416666666666664,47.30434782608695,43.916666666666664,8.875,6.565217391304348,5.291666666666667,0.0,4.3478260869565215,13.25
2017-08-19,27.208333333333332,27.75,26.5,20.708333333333336,21.250000000000004,20.000000000000004,1008.6666666666666,67.5,2.0416666666666665,29.291666666666668,10.291666666666666,11.625,9.125,1.2833333333333339,2.616666666666667,0.11666666666666707,1020.0,54.958333333333336,8.958333333333334,20.208333333333332,27.25,27.375,26.869565217391305,27.708333333333332,27.958333333333332,27.17391304347826,26.458333333333332,26.5,26.565217391304348,22.36666666666667,22.783333333333335,22.48695652173914,22.825000000000003,23.36666666666667,22.791304347826095,21.575000000000006,21.90833333333333,22.182608695652185,1007.75,1005.7083333333334,1002.0434782608696,75.58333333333333,77.04166666666667,78.08695652173913,1.8333333333333333,2.1666666666666665,1.4782608695652173,54.333333333333336,60.5,74.95652173913044,11.5,17.041666666666668,15.652173913043478,12.583333333333334,17.875,16.52173913043478,11.083333333333334,16.666666666666668,15.043478260869565,2.4250000000000003,5.325,5.113043478260869,3.5083333333333333,6.158333333333335,5.982608695652174,2.0083333333333333,4.95,4.504347826086956,1010.625,1006.75,1006.3478260869565,54.625,41.416666666666664,47.30434782608695,9.916666666666666,8.875,6.565217391304348,5.0,0.0,4.3478260869565215
2017-08-20,27.958333333333332,28.583333333333332,27.125,21.008333333333333,21.63333333333333,20.175,1009.0,65.25,1.75,56.125,10.416666666666666,12.125,8.958333333333334,4.341666666666668,6.050000000000001,2.8833333333333346,1021.0833333333334,69.625,4.375,35.375,27.208333333333332,27.25,27.375,27.75,27.708333333333332,27.958333333333332,26.5,26.458333333333332,26.5,20.708333333333336,22.36666666666667,22.783333333333335,21.250000000000004,22.825000000000003,23.36666666666667,20.000000000000004,21.575000000000006,21.90833333333333,1008.6666666666666,1007.75,1005.7083333333334,67.5,75.58333333333333,77.04166666666667,2.0416666666666665,1.8333333333333333,2.1666666666666665,29.291666666666668,54.333333333333336,60.5,10.291666666666666,11.5,17.041666666666668,11.625,12.583333333333334,17.875,9.125,11.083333333333334,16.666666666666668,1.2833333333333339,2.4250000000000003,5.325,2.616666666666667,3.5083333333333333,6.158333333333335,0.11666666666666707,2.0083333333333333,4.95,1020.0,1010.625,1006.75,54.958333333333336,54.625,41.416666666666664,8.958333333333334,9.916666666666666,8.875,20.208333333333332,5.0,0.0
2017-08-21,28.958333333333332,29.541666666666668,28.083333333333332,21.675,22.258333333333336,20.8,1010.5,63.583333333333336,2.125,59.541666666666664,11.458333333333334,13.333333333333334,10.0,4.783333333333333,6.658333333333332,3.3249999999999997,1017.0833333333334,66.625,2.75,12.791666666666666,27.958333333333332,27.208333333333332,27.25,28.583333333333332,27.75,27.708333333333332,27.125,26.5,26.458333333333332,21.008333333333333,20.708333333333336,22.36666666666667,21.63333333333333,21.250000000000004,22.825000000000003,20.175,20.000000000000004,21.575000000000006,1009.0,1008.6666666666666,1007.75,65.25,67.5,75.58333333333333,1.75,2.0416666666666665,1.8333333333333333,56.125,29.291666666666668,54.333333333333336,10.416666666666666,10.291666666666666,11.5,12.125,11.625,12.583333333333334,8.958333333333334,9.125,11.083333333333334,4.341666666666668,1.2833333333333339,2.4250000000000003,6.050000000000001,2.616666666666667,3.5083333333333333,2.8833333333333346,0.11666666666666707,2.0083333333333333,1021.0833333333334,1020.0,1010.625,69.625,54.958333333333336,54.625,4.375,8.958333333333334,9.916666666666666,35.375,20.208333333333332,5.0
2017-08-22,27.958333333333332,28.625,27.083333333333332,22.399999999999995,23.066666666666663,21.524999999999995,1011.9583333333334,72.20833333333333,2.25,55.791666666666664,11.958333333333334,13.875,10.041666666666666,5.058333333333334,6.974999999999999,3.141666666666668,1019.7083333333334,65.5,2.625,7.291666666666667,28.958333333333332,27.958333333333332,27.208333333333332,29.541666666666668,28.583333333333332,27.75,28.083333333333332,27.125,26.5,21.675,21.008333333333333,20.708333333333336,22.258333333333336,21.63333333333333,21.250000000000004,20.8,20.175,20.000000000000004,1010.5,1009.0,1008.6666666666666,63.583333333333336,65.25,67.5,2.125,1.75,2.0416666666666665,59.541666666666664,56.125,29.291666666666668,11.458333333333334,10.416666666666666,10.291666666666666,13.333333333333334,12.125,11.625,10.0,8.958333333333334,9.125,4.783333333333333,4.341666666666668,1.2833333333333339,6.658333333333332,6.050000000000001,2.616666666666667,3.3249999999999997,2.8833333333333346,0.11666666666666707,1017.0833333333334,1021.0833333333334,1020.0,66.625,69.625,54.958333333333336,2.75,4.375,8.958333333333334,12.791666666666666,35.375,20.208333333333332
2017-08-23,28.416666666666668,28.833333333333332,27.833333333333332,23.36666666666667,23.783333333333335,22.783333333333335,1010.1666666666666,74.75,2.25,64.75,13.583333333333334,15.916666666666666,11.625,6.941666666666669,9.275000000000002,4.983333333333337,1016.5416666666666,66.79166666666667,4.25,8.333333333333334,27.958333333333332,28.958333333333332,27.958333333333332,28.625,29.541666666666668,28.583333333333332,27.083333333333332,28.083333333333332,27.125,22.399999999999995,21.675,21.008333333333333,23.066666666666663,22.258333333333336,21.63333333333333,21.524999999999995,20.8,20.175,1011.9583333333334,1010.5,1009.0,72.20833333333333,63.583333333333336,65.25,2.25,2.125,1.75,55.791666666666664,59.541666666666664,56.125,11.958333333333334,11.458333333333334,10.416666666666666,13.875,13.333333333333334,12.125,10.041666666666666,10.0,8.958333333333334,5.058333333333334,4.783333333333333,4.341666666666668,6.974999999999999,6.658333333333332,6.050000000000001,3.141666666666668,3.3249999999999997,2.8833333333333346,1019.7083333333334,1017.0833333333334,1021.0833333333334,65.5,66.625,69.625,2.625,2.75,4.375,7.291666666666667,12.791666666666666,35.375
2017-08-24,30.041666666666668,30.708333333333332,29.041666666666668,22.850000000000005,23.516666666666666,21.850000000000005,1005.875,64.04166666666667,3.0833333333333335,25.541666666666668,13.208333333333334,14.5,12.25,6.733333333333332,8.024999999999997,5.7749999999999995,1019.625,67.625,8.625,64.58333333333333,28.416666666666668,27.958333333333332,28.958333333333332,28.833333333333332,28.625,29.541666666666668,27.833333333333332,27.083333333333332,28.083333333333332,23.36666666666667,22.399999999999995,21.675,23.783333333333335,23.066666666666663,22.258333333333336,22.783333333333335,21.524999999999995,20.8,1010.1666666666666,1011.9583333333334,1010.5,74.75,72.20833333333333,63.583333333333336,2.25,2.25,2.125,64.75,55.791666666666664,59.541666666666664,13.583333333333334,11.958333333333334,11.458333333333334,15.916666666666666,13.875,13.333333333333334,11.625,10.041666666666666,10.0,6.941666666666669,5.058333333333334,4.783333333333333,9.275000000000002,6.974999999999999,6.658333333333332,4.983333333333337,3.141666666666668,3.3249999999999997,1016.5416666666666,1019.7083333333334,1017.0833333333334,66.79166666666667,65.5,66.625,4.25,2.625,2.75,8.333333333333334,7.291666666666667,12.791666666666666
2017-08-25,29.166666666666668,29.625,28.458333333333332,22.83333333333333,23.29166666666666,22.124999999999996,1004.6666666666666,68.33333333333333,2.9583333333333335,65.04166666666667,10.958333333333334,12.75,9.041666666666666,5.908333333333334,7.699999999999999,3.9916666666666685,1024.0416666666667,74.75,5.458333333333333,18.333333333333332,30.041666666666668,28.416666666666668,27.958333333333332,30.708333333333332,28.833333333333332,28.625,29.041666666666668,27.833333333333332,27.083333333333332,22.850000000000005,23.36666666666667,22.399999999999995,23.516666666666666,23.783333333333335,23.066666666666663,21.850000000000005,22.783333333333335,21.524999999999995,1005.875,1010.1666666666666,1011.9583333333334,64.04166666666667,74.75,72.20833333333333,3.0833333333333335,2.25,2.25,25.541666666666668,64.75,55.791666666666664,13.208333333333334,13.583333333333334,11.958333333333334,14.5,15.916666666666666,13.875,12.25,11.625,10.041666666666666,6.733333333333332,6.941666666666669,5.058333333333334,8.024999999999997,9.275000000000002,6.974999999999999,5.7749999999999995,4.983333333333337,3.141666666666668,1019.625,1016.5416666666666,1019.7083333333334,67.625,66.79166666666667,65.5,8.625,4.25,2.625,64.58333333333333,8.333333333333334,7.291666666666667
2017-08-26,24.916666666666668,25.291666666666668,24.416666666666668,18.000000000000004,18.375000000000004,17.500000000000004,1009.875,65.41666666666667,1.7083333333333333,51.708333333333336,11.541666666666666,13.916666666666666,9.458333333333334,3.9166666666666674,6.291666666666667,1.8333333333333341,1018.9583333333334,61.875,3.7916666666666665,13.125,29.166666666666668,30.041666666666668,28.416666666666668,29.625,30.708333333333332,28.833333333333332,28.458333333333332,29.041666666666668,27.833333333333332,22.83333333333333,22.850000000000005,23.36666666666667,23.29166666666666,23.516666666666666,23.783333333333335,22.124999999999996,21.850000000000005,22.783333333333335,1004.6666666666666,1005.875,1010.1666666666666,68.33333333333333,64.04166666666667,74.75,2.9583333333333335,3.0833333333333335,2.25,65.04166666666667,25.541666666666668,64.75,10.958333333333334,13.208333333333334,13.583333333333334,12.75,14.5,15.916666666666666,9.041666666666666,12.25,11.625,5.908333333333334,6.733333333333332,6.941666666666669,7.699999999999999,8.024999999999997,9.275000000000002,3.9916666666666685,5.7749999999999995,4.983333333333337,1024.0416666666667,1019.625,1016.5416666666666,74.75,67.625,66.79166666666667,5.458333333333333,8.625,4.25,18.333333333333332,64.58333333333333,8.333333333333334
2017-08-27,27.041666666666668,27.416666666666668,26.291666666666668,17.950000000000006,18.325000000000006,17.200000000000006,1011.5,54.541666666666664,1.5833333333333333,34.25,11.083333333333334,11.625,10.416666666666666,5.116666666666669,5.658333333333334,4.450000000000001,1016.0416666666666,70.16666666666667,7.0,62.083333333333336,24.916666666666668,29.166666666666668,30.041666666666668,25.291666666666668,29.625,30.708333333333332,24.416666666666668,28.458333333333332,29.041666666666668,18.000000000000004,22.83333333333333,22.850000000000005,18.375000000000004,23.29166666666666,23.516666666666666,17.500000000000004,22.124999999999996,21.850000000000005,1009.875,1004.6666666666666,1005.875,65.41666666666667,68.33333333333333,64.04166666666667,1.7083333333333333,2.9583333333333335,3.0833333333333335,51.708333333333336,65.04166666666667,25.541666666666668,11.541666666666666,10.958333333333334,13.208333333333334,13.916666666666666,12.75,14.5,9.458333333333334,9.041666666666666,12.25,3.9166666666666674,5.908333333333334,6.733333333333332,6.291666666666667,7.699999999999999,8.024999999999997,1.8333333333333341,3.9916666666666685,5.7749999999999995,1018.9583333333334,1024.0416666666667,1019.625,61.875,74.75,67.625,3.7916666666666665,5.458333333333333,8.625,13.125,18.333333333333332,64.58333333333333
2017-08-28,28.125,28.583333333333332,27.666666666666668,21.691666666666666,22.150000000000002,21.233333333333334,1009.125,67.83333333333333,1.7083333333333333,78.33333333333333,10.041666666666666,11.75,8.416666666666666,3.0250000000000004,4.733333333333334,1.4000000000000004,1020.2916666666666,64.91666666666667,7.166666666666667,64.375,27.041666666666668,24.916666666666668,29.166666666666668,27.416666666666668,25.291666666666668,29.625,26.291666666666668,24.416666666666668,28.458333333333332,17.950000000000006,18.000000000000004,22.83333333333333,18.325000000000006,18.375000000000004,23.29166666666666,17.200000000000006,17.500000000000004,22.124999999999996,1011.5,1009.875,1004.6666666666666,54.541666666666664,65.41666666666667,68.33333333333333,1.5833333333333333,1.7083333333333333,2.9583333333333335,34.25,51.708333333333336,65.04166666666667,11.083333333333334,11.541666666666666,10.958333333333334,11.625,13.916666666666666,12.75,10.416666666666666,9.458333333333334,9.041666666666666,5.116666666666669,3.9166666666666674,5.908333333333334,5.658333333333334,6.291666666666667,7.699999999999999,4.450000000000001,1.8333333333333341,3.9916666666666685,1016.0416666666666,1018.9583333333334,1024.0416666666667,70.16666666666667,61.875,74.75,7.0,3.7916666666666665,5.458333333333333,62.083333333333336,13.125,18.333333333333332
2017-08-29,28.166666666666668,28.625,27.416666666666668,22.058333333333334,22.516666666666666,21.308333333333334,1007.1666666666666,69.45833333333333,2.7916666666666665,74.33333333333333,11.333333333333334,13.083333333333334,9.625,4.691666666666666,6.4416666666666655,2.983333333333333,1021.0,66.79166666666667,3.125,38.625,28.125,27.041666666666668,24.916666666666668,28.583333333333332,27.416666666666668,25.291666666666668,27.666666666666668,26.291666666666668,24.416666666666668,21.691666666666666,17.950000000000006,18.000000000000004,22.150000000000002,18.325000000000006,18.375000000000004,21.233333333333334,17.200000000000006,17.500000000000004,1009.125,1011.5,1009.875,67.83333333333333,54.541666666666664,65.41666666666667,1.7083333333333333,1.5833333333333333,1.7083333333333333,78.33333333333333,34.25,51.708333333333336,10.041666666666666,11.083333333333334,11.541666666666666,11.75,11.625,13.916666666666666,8.416666666666666,10.416666666666666,9.458333333333334,3.0250000000000004,5.116666666666669,3.9166666666666674,4.733333333333334,5.658333333333334,6.291666666666667,1.4000000000000004,4.450000000000001,1.8333333333333341,1020.2916666666666,1016.0416666666666,1018.9583333333334,64.91666666666667,70.16666666666667,61.875,7.166666666666667,7.0,3.7916666666666665,64.375,62.083333333333336,13.125
2017-08-30,26.125,26.375,25.75,17.716666666666672,17.966666666666672,17.341666666666672,1005.4166666666666,57.958333333333336,3.6666666666666665,33.75,13.375,14.166666666666666,12.416666666666666,4.7250000000000005,5.516666666666667,3.7666666666666675,1024.375,56.75,5.291666666666667,29.791666666666668,28.166666666666668,28.125,27.041666666666668,28.625,28.583333333333332,27.416666666666668,27.416666666666668,27.666666666666668,26.291666666666668,22.058333333333334,21.691666666666666,17.950000000000006,22.516666666666666,22.150000000000002,18.325000000000006,21.308333333333334,21.233333333333334,17.200000000000006,1007.1666666666666,1009.125,1011.5,69.45833333333333,67.83333333333333,54.541666666666664,2.7916666666666665,1.7083333333333333,1.5833333333333333,74.33333333333333,78.33333333333333,34.25,11.333333333333334,10.041666666666666,11.083333333333334,13.083333333333334,11.75,11.625,9.625,8.416666666666666,10.416666666666666,4.691666666666666,3.0250000000000004,5.116666666666669,6.4416666666666655,4.733333333333334,5.658333333333334,2.983333333333333,1.4000000000000004,4.450000000000001,1021.0,1020.2916666666666,1016.0416666666666,66.79166666666667,64.91666666666667,70.16666666666667,3.125,7.166666666666667,7.0,38.625,64.375,62.083333333333336
2017-08-31,26.041666666666668,26.333333333333332,25.625,15.608333333333333,15.899999999999999,15.191666666666663,1002.5416666666666,47.833333333333336,4.5,10.833333333333334,10.833333333333334,12.833333333333334,8.708333333333334,5.15,7.1499999999999995,3.0250000000000004,1026.0416666666667,71.58333333333333,6.333333333333333,42.875,26.125,28.166666666666668,28.125,26.375,28.625,28.583333333333332,25.75,27.416666666666668,27.666666666666668,17.716666666666672,22.058333333333334,21.691666666666666,17.966666666666672,22.516666666666666,22.150000000000002,17.341666666666672,21.308333333333334,21.233333333333334,1005.4166666666666,1007.1666666666666,1009.125,57.958333333333336,69.45833333333333,67.83333333333333,3.6666666666666665,2.7916666666666665,1.7083333333333333,33.75,74.33333333333333,78.33333333333333,13.375,11.333333333333334,10.041666666666666,14.166666666666666,13.083333333333334,11.75,12.416666666666666,9.625,8.416666666666666,4.7250000000000005,4.691666666666666,3.0250000000000004,5.516666666666667,6.4416666666666655,4.733333333333334,3.7666666666666675,2.983333333333333,1.4000000000000004,1024.375,1021.0,1020.2916666666666,56.75,66.79166666666667,64.91666666666667,5.291666666666667,3.125,7.166666666666667,29.791666666666668,38.625,64.375
2017-09-01,25.541666666666668,25.708333333333332,25.125,15.84166666666667,16.008333333333336,15.425000000000004,1003.4583333333334,51.5,4.333333333333333,30.583333333333332,10.958333333333334,13.0,9.25,4.858333333333335,6.8999999999999995,3.150000000000002,1022.2083333333334,69.5,3.5416666666666665,9.5,26.041666666666668,26.125,28.166666666666668,26.333333333333332,26.375,28.625,25.625,25.75,27.416666666666668,15.608333333333333,17.716666666666672,22.058333333333334,15.899999999999999,17.966666666666672,22.516666666666666,15.191666666666663,17.341666666666672,21.308333333333334,1002.5416666666666,1005.4166666666666,1007.1666666666666,47.833333333333336,57.958333333333336,69.45833333333333,4.5,3.6666666666666665,2.7916666666666665,10.833333333333334,33.75,74.33333333333333,10.833333333333334,13.375,11.333333333333334,12.833333333333334,14.166666666666666,13.083333333333334,8.708333333333334,12.416666666666666,9.625,5.15,4.7250000000000005,4.691666666666666,7.1499999999999995,5.516666666666667,6.4416666666666655,3.0250000000000004,3.7666666666666675,2.983333333333333,1026.0416666666667,1024.375,1021.0,71.58333333333333,56.75,66.79166666666667,6.333333333333333,5.291666666666667,3.125,42.875,29.791666666666668,38.625
2017-09-02,24.708333333333332,25.0,24.375,15.916666666666666,16.208333333333336,15.583333333333334,1004.8333333333334,56.041666666666664,4.125,35.625,13.916666666666666,15.875,11.958333333333334,6.033333333333334,7.991666666666664,4.075000000000002,1017.125,60.583333333333336,3.6666666666666665,1.0,25.541666666666668,26.041666666666668,26.125,25.708333333333332,26.333333333333332,26.375,25.125,25.625,25.75,15.84166666666667,15.608333333333333,17.716666666666672,16.008333333333336,15.899999999999999,17.966666666666672,15.425000000000004,15.191666666666663,17.341666666666672,1003.4583333333334,1002.5416666666666,1005.4166666666666,51.5,47.833333333333336,57.958333333333336,4.333333333333333,4.5,3.6666666666666665,30.583333333333332,10.833333333333334,33.75,10.958333333333334,10.833333333333334,13.375,13.0,12.833333333333334,14.166666666666666,9.25,8.708333333333334,12.416666666666666,4.858333333333335,5.15,4.7250000000000005,6.8999999999999995,7.1499999999999995,5.516666666666667,3.150000000000002,3.0250000000000004,3.7666666666666675,1022.2083333333334,1026.0416666666667,1024.375,69.5,71.58333333333333,56.75,3.5416666666666665,6.333333333333333,5.291666666666667,9.5,42.875,29.791666666666668
2017-09-03,22.833333333333332,23.25,22.333333333333332,14.733333333333333,15.149999999999999,14.233333333333334,1011.0,59.5,2.6666666666666665,44.208333333333336,19.291666666666668,20.5,18.208333333333332,6.675000000000002,7.8833333333333355,5.591666666666668,1007.0416666666666,36.916666666666664,7.208333333333333,10.208333333333334,24.708333333333332,25.541666666666668,26.041666666666668,25.0,25.708333333333332,26.333333333333332,24.375,25.125,25.625,15.916666666666666,15.84166666666667,15.608333333333333,16.208333333333336,16.008333333333336,15.899999999999999,15.583333333333334,15.425000000000004,15.191666666666663,1004.8333333333334,1003.4583333333334,1002.5416666666666,56.041666666666664,51.5,47.833333333333336,4.125,4.333333333333333,4.5,35.625,30.583333333333332,10.833333333333334,13.916666666666666,10.958333333333334,10.833333333333334,15.875,13.0,12.833333333333334,11.958333333333334,9.25,8.708333333333334,6.033333333333334,4.858333333333335,5.15,7.991666666666664,6.8999999999999995,7.1499999999999995,4.075000000000002,3.150000000000002,3.0250000000000004,1017.125,1022.2083333333334,1026.0416666666667,60.583333333333336,69.5,71.58333333333333,3.6666666666666665,3.5416666666666665,6.333333333333333,1.0,9.5,42.875
